fichier_source,basename,code_brut,code_utilise,sample_nb,espece_trouvee,classe_assignee,statut,destination
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/COLI-93-ANA_100vW_100SPD.npy,COLI-93-ANA_100vW_100SPD,COLI,ESCCOL,93,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-93-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/COLI-93-ANA_zPRM_100SPD.npy,COLI-93-ANA_zPRM_100SPD,COLI,ESCCOL,93,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-93-ANA_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-26-AER_100vW_100SPD.npy,ENTHOR-26-AER_100vW_100SPD,ENTHOR,ENTHOR,26,Enterobacter hormaechei hoffmannii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-26-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-26-AER_zPRM_100SPD.npy,ENTHOR-26-AER_zPRM_100SPD,ENTHOR,ENTHOR,26,Enterobacter hormaechei hoffmannii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-26-AER_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-26-ANA_100vW_100SPD.npy,ENTHOR-26-ANA_100vW_100SPD,ENTHOR,ENTHOR,26,Enterobacter hormaechei hoffmannii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-26-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-26-ANA_zPRM_100SPD.npy,ENTHOR-26-ANA_zPRM_100SPD,ENTHOR,ENTHOR,26,Enterobacter hormaechei hoffmannii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-26-ANA_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-29-AER_100vW_100SPD.npy,ENTHOR-29-AER_100vW_100SPD,ENTHOR,ENTHOR,29,Enterobacter hormaechei hoffmannii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-29-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-29-AER_zPRM_100SPD.npy,ENTHOR-29-AER_zPRM_100SPD,ENTHOR,ENTHOR,29,Enterobacter hormaechei hoffmannii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-29-AER_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-29-ANA_100vW_100SPD.npy,ENTHOR-29-ANA_100vW_100SPD,ENTHOR,ENTHOR,29,Enterobacter hormaechei hoffmannii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-29-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-29-ANA_zPRM_100SPD.npy,ENTHOR-29-ANA_zPRM_100SPD,ENTHOR,ENTHOR,29,Enterobacter hormaechei hoffmannii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-29-ANA_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-31-AER_100vW_100SPD.npy,ENTHOR-31-AER_100vW_100SPD,ENTHOR,ENTHOR,31,Enterobacter hormaechei hormaechei,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-31-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-31-AER_zPRM_100SPD.npy,ENTHOR-31-AER_zPRM_100SPD,ENTHOR,ENTHOR,31,Enterobacter hormaechei hormaechei,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-31-AER_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-31-ANA_100vW_100SPD.npy,ENTHOR-31-ANA_100vW_100SPD,ENTHOR,ENTHOR,31,Enterobacter hormaechei hormaechei,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-31-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-31-ANA_zPRM_100SPD.npy,ENTHOR-31-ANA_zPRM_100SPD,ENTHOR,ENTHOR,31,Enterobacter hormaechei hormaechei,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-31-ANA_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-52-AER_100vW_100SPD.npy,ENTHOR-52-AER_100vW_100SPD,ENTHOR,ENTHOR,52,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-52-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-52-AER_zPRM_100SPD.npy,ENTHOR-52-AER_zPRM_100SPD,ENTHOR,ENTHOR,52,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-52-AER_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-52-ANA_100vW_100SPD.npy,ENTHOR-52-ANA_100vW_100SPD,ENTHOR,ENTHOR,52,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-52-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-52-ANA_zPRM_100SPD.npy,ENTHOR-52-ANA_zPRM_100SPD,ENTHOR,ENTHOR,52,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-52-ANA_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-55-AER_100vW_100SPD.npy,ENTHOR-55-AER_100vW_100SPD,ENTHOR,ENTHOR,55,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-55-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-55-AER_zPRM_100SPD.npy,ENTHOR-55-AER_zPRM_100SPD,ENTHOR,ENTHOR,55,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-55-AER_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-55-ANA_100vW_100SPD.npy,ENTHOR-55-ANA_100vW_100SPD,ENTHOR,ENTHOR,55,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-55-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-55-ANA_zPRM_100SPD.npy,ENTHOR-55-ANA_zPRM_100SPD,ENTHOR,ENTHOR,55,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-55-ANA_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-56-AER_100vW_100SPD.npy,ENTHOR-56-AER_100vW_100SPD,ENTHOR,ENTHOR,56,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-56-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-56-AER_zPRM_100SPD.npy,ENTHOR-56-AER_zPRM_100SPD,ENTHOR,ENTHOR,56,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-56-AER_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-56-ANA_100vW_100SPD.npy,ENTHOR-56-ANA_100vW_100SPD,ENTHOR,ENTHOR,56,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-56-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-56-ANA_zPRM_100SPD.npy,ENTHOR-56-ANA_zPRM_100SPD,ENTHOR,ENTHOR,56,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-56-ANA_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-58-AER_100vW_100SPD.npy,ENTHOR-58-AER_100vW_100SPD,ENTHOR,ENTHOR,58,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-58-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-58-AER_zPRM_100SPD.npy,ENTHOR-58-AER_zPRM_100SPD,ENTHOR,ENTHOR,58,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-58-AER_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-58-ANA_100vW_100SPD.npy,ENTHOR-58-ANA_100vW_100SPD,ENTHOR,ENTHOR,58,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-58-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-58-ANA_zPRM_100SPD.npy,ENTHOR-58-ANA_zPRM_100SPD,ENTHOR,ENTHOR,58,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-58-ANA_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-63-AER_100vW_100SPD.npy,ENTHOR-63-AER_100vW_100SPD,ENTHOR,ENTHOR,63,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-63-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-63-AER_zPRM_100SPD.npy,ENTHOR-63-AER_zPRM_100SPD,ENTHOR,ENTHOR,63,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-63-AER_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-63-ANA_100vW_100SPD.npy,ENTHOR-63-ANA_100vW_100SPD,ENTHOR,ENTHOR,63,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-63-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-63-ANA_zPRM_100SPD.npy,ENTHOR-63-ANA_zPRM_100SPD,ENTHOR,ENTHOR,63,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-63-ANA_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-65-AER_100vW_100SPD.npy,ENTHOR-65-AER_100vW_100SPD,ENTHOR,ENTHOR,65,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-65-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-65-AER_zPRM_100SPD.npy,ENTHOR-65-AER_zPRM_100SPD,ENTHOR,ENTHOR,65,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-65-AER_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-65-ANA_100vW_100SPD.npy,ENTHOR-65-ANA_100vW_100SPD,ENTHOR,ENTHOR,65,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-65-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-65-ANA_zPRM_100SPD.npy,ENTHOR-65-ANA_zPRM_100SPD,ENTHOR,ENTHOR,65,Enterobacter hormaechei steigerwaltii,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-65-ANA_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-87-AER_100vW_100SPD.npy,ENTHOR-87-AER_100vW_100SPD,ENTHOR,ENTHOR,87,Enterobacter hormaechei xiangfangensis,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-87-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-87-AER_zPRM_100SPD.npy,ENTHOR-87-AER_zPRM_100SPD,ENTHOR,ENTHOR,87,Enterobacter hormaechei xiangfangensis,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-87-AER_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-87-ANA_100vW_100SPD.npy,ENTHOR-87-ANA_100vW_100SPD,ENTHOR,ENTHOR,87,Enterobacter hormaechei xiangfangensis,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-87-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-87-ANA_zPRM_100SPD.npy,ENTHOR-87-ANA_zPRM_100SPD,ENTHOR,ENTHOR,87,Enterobacter hormaechei xiangfangensis,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-87-ANA_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-90-AER_100vW_100SPD.npy,ENTHOR-90-AER_100vW_100SPD,ENTHOR,ENTHOR,90,Enterobacter hormaechei xiangfangensis,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-90-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-90-AER_zPRM_100SPD.npy,ENTHOR-90-AER_zPRM_100SPD,ENTHOR,ENTHOR,90,Enterobacter hormaechei xiangfangensis,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-90-AER_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-90-ANA_100vW_100SPD.npy,ENTHOR-90-ANA_100vW_100SPD,ENTHOR,ENTHOR,90,Enterobacter hormaechei xiangfangensis,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-90-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_03_Validation_LOTS-32-35_CITCRO_COLI_ENTASB_ENTHOR_ENTKOB_ENTROG-100vW_zSWATH_zPRM_100SPD/ENTHOR-90-ANA_zPRM_100SPD.npy,ENTHOR-90-ANA_zPRM_100SPD,ENTHOR,ENTHOR,90,Enterobacter hormaechei xiangfangensis,Enterobacter hormaechei,CLASSE,/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENTHOR-90-ANA_zPRM_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_07_Validation_LOTS-34-36_COLI-100vW_zSWATH_100SPD/COLI-108-AER_100vW_100SPD.npy,COLI-108-AER_100vW_100SPD,COLI,ESCCOL,108,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-108-AER_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_07_Validation_LOTS-34-36_COLI-100vW_zSWATH_100SPD/COLI-108-ANA_100vW_100SPD.npy,COLI-108-ANA_100vW_100SPD,COLI,ESCCOL,108,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-108-ANA_100vW_100SPD.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2023_02_07_Validation_LOTS-34-36_COLI-100vW_zSWATH_100SPD/COLI-111-AER_100vW_100SPD.npy,COLI-111-AER_100vW_100SPD,COLI,ESCCOL,111,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-111-AER_100vW_100SPD.npy
